Airline,FlightNumber,Origin,Op. days,Equipment,Service type,Seats,Departure time,Hub time,Arrival time,Seats,Service type,Equipment,Op. days,Arrival,FlightNumber,Airline
"","","","","","","","","12:55:00","15:10:00","1080","J","32A","1 34567","BBI","6130","6E"
"SG","623","IXB","1 34567","7M8","J","1134","11:05:00","12:55:00","","","","","","","",""
"","","","","","","","","12:55:00","14:10:00","1050","J","320","1234567","HWR","483","AI"
"","","","","","","","","12:55:00","15:35:00","1134","J","7M8","1234567","GAU","1085","IX"
"","","","","","","","","12:55:00","19:55:00","1148","J","32N","1234567","SGN","2388","AI"
"","","","","","","","","12:55:00","15:10:00","180","J","32A"," 2     ","BBI","6130","6E"
"","","","","","","","","13:00:00","15:55:00","656","J","32N"," 2345  ","BLR","2417","AI"
"","","","","","","","","13:00:00","15:20:00","1540","J","32Q","1234567","BOM","324","6E"
"","","","","","","","","13:00:00","19:00:00","2093","J","789","1234567","LHR","2017","AI"
"","","","","","","","","13:00:00","15:20:00","1148","J","32N","1234567","CCU","2767","AI"
"","","","","","","","","13:00:00","19:15:00","1813","J","788","1234567","CDG","143","AI"
"","","","","","","","","13:00:00","15:15:00","984","J","32N","12345 7","PNQ","1735","AI"
"","","","","","","","","13:00:00","15:55:00","492","J","32N","1    67","BLR","2417","AI"
"6E","310","BOM","1234567","32Q","J","1540","10:45:00","13:00:00","","","","","","","",""
"6E","2105","IXJ","  3    ","32A","J","180","11:35:00","13:00:00","","","","","","","",""
"6E","2299","JDH","1234567","32N","J","1302","11:35:00","13:00:00","","","","","","","",""
"AI","2804","BLR","1234567","32N","J","1148","10:00:00","13:00:00","","","","","","","",""
"AI","2704","CCU","1234567","32N","J","1148","10:30:00","13:05:00","","","","","","","",""
"6E","7443","BKB","1234567","AT7","J","546","11:45:00","13:05:00","","","","","","","",""
"AI","424","AMD","  3    ","788","J","259","11:25:00","13:05:00","","","","","","","",""
"AI","2543","HYD","1234567","32N","J","1148","10:35:00","13:05:00","","","","","","","",""
"","","","","","","","","13:05:00","14:55:00","1624","J","32Q","1234567","JRG","6053","6E"
"","","","","","","","","13:05:00","19:00:00","278","J","789","     6 ","LHR","2015","AI"
"","","","","","","","","13:05:00","15:00:00","1302","J","32N","1234567","DBR","360","6E"
"","","","","","","","","13:05:00","14:50:00","1148","J","32N","1234567","PAT","2645","AI"
"","","","","","","","","13:10:00","16:00:00","1540","J","32Q","1234567","MAA","6115","6E"
"","","","","","","","","13:10:00","21:45:00","1316","J","321","1234567","SIN","2382","AI"
"AI","424","AMD","    5  ","788","J","259","11:30:00","13:10:00","","","","","","","",""
"","","","","","","","","13:10:00","14:50:00","1232","J","7M8","1234567","IDR","1090","IX"
"","","","","","","","","13:15:00","19:00:00","777","J","788","1 3 5  ","FCO","123","AI"
"","","","","","","","","13:15:00","18:55:00","259","J","788","      7","FCO","123","AI"
"","","","","","","","","13:15:00","16:10:00","1540","J","32Q","1234567","BLR","176","6E"
"","","","","","","","","13:15:00","21:25:00","522","J","7M8"," 2 45  ","KUL","173","MH"
"6E","5342","GAU","1234567","32Q","J","1624","10:45:00","13:15:00","","","","","","","",""
"AI","102","JFK","12 4567","359","J","1896","11:55:00","13:15:00","","","","","","","",""
"","","","","","","","","13:20:00","14:30:00","1302","J","32N","1234567","LKO","2113","6E"
"SG","2451","DHM"," 234 67","DH4","J","450","11:50:00","13:20:00","","","","","","","",""
"","","","","","","","","13:25:00","15:30:00","1134","J","7M8","1 34567","IXB","150","SG"
"QP","1406","DBR","12345 7","7M8","J","1110","11:25:00","13:25:00","","","","","","","",""
"","","","","","","","","13:25:00","16:00:00","1260","J","32A","1234567","IXA","6503","6E"
"QP","1806","AMD","     6 ","7M8","J","185","11:30:00","13:25:00","","","","","","","",""
"","","","","","","","","13:25:00","19:45:00","1148","J","32N","1234567","HKT","2376","AI"
"","","","","","","","","13:25:00","14:40:00","1148","J","32N","1234567","LKO","1717","AI"
"SG","129","SXR","1234567","73H","J","1323","11:35:00","13:25:00","","","","","","","",""
"","","","","","","","","13:25:00","15:20:00","1043","J","73G","1234567","DBR","495","SG"
"","","","","","","","","13:30:00","16:10:00","126","J","319"," 2 4 67","PBH","774","B3"
"","","","","","","","","13:30:00","15:50:00","492","J","32N","1    67","BOM","2951","AI"
"","","","","","","","","13:30:00","16:10:00","378","J","319"," 2 4 6 ","PBH","774","B3"
"","","","","","","","","13:30:00","15:45:00","1540","J","32Q","1234567","HYD","6282","6E"
"","","","","","","","","13:30:00","19:15:00","1036","J","788","1 3 5 7","ZRH","151","AI"
"","","","","","","","","13:30:00","15:50:00","656","J","32N"," 2345  ","BOM","2951","AI"
"","","","","","","","","13:30:00","15:55:00","518","J","788"," 2 4   ","BOM","887","AI"
"RQ","4401","KBL","  3 5 7","340","J","1038","10:20:00","13:30:00","","","","","","","",""
"","","","","","","","","13:35:00","14:35:00","546","J","AT7","1234567","PGH","7425","6E"
"SG","161","IXJ","1234567","73H","J","1323","12:05:00","13:35:00","","","","","","","",""
"","","","","","","","","13:35:00","16:05:00","1274","J","321","1234567","VTZ","419","AI"
"6E","6143","DGH","1234567","32Q","J","1624","11:40:00","13:35:00","","","","","","","",""
"AI","2464","IXL","1234567","32N","J","1148","12:10:00","13:35:00","","","","","","","",""
"AI","1826","ATQ","1234567","32N","J","1148","12:20:00","13:35:00","","","","","","","",""
"6E","175","BLR","1234567","32Q","J","1540","10:45:00","13:35:00","","","","","","","",""
"6E","2137","SXR","1234567","32N","J","1302","12:00:00","13:35:00","","","","","","","",""
"","","","","","","","","13:35:00","15:15:00","546","J","321"," 2 45  ","AMD","881","AI"
"","","","","","","","","13:35:00","15:15:00","1302","J","32N","1234567","PAT","2453","6E"
"","","","","","","","","13:35:00","15:15:00","182","J","321","  3    ","AMD","881","AI"
"","","","","","","","","13:35:00","15:15:00","546","J","321","1    67","AMD","881","AI"
"","","","","","","","","13:35:00","15:05:00","1274","J","321","1234567","VNS","2623","AI"
"AI","2146","DPS","12 4 67","321","J","940","08:25:00","13:40:00","","","","","","","",""
"","","","","","","","","13:40:00","16:05:00","185","J","7M8"," 2     ","BOM","1807","QP"
"6E","5192","KNU","1234567","32Q","J","1624","12:30:00","13:40:00","","","","","","","",""
"","","","","","","","","13:40:00","15:10:00","1302","J","32N","1234567","SXR","2747","6E"
"","","","","","","","","13:40:00","15:40:00","1302","J","32N","1234567","KTM","1155","6E"
"","","","","","","","","13:40:00","21:40:00","820","J","32N"," 23 567","KUL","2384","AI"
"","","","","","","","","13:40:00","16:00:00","1110","J","7M8","1 34567","IXB","1807","QP"
"SG","2449","SHL","1   5  ","DH4","J","180","10:15:00","13:40:00","","","","","","","",""
"6E","2321","VNS","  34 6 ","32Q","J","696","12:20:00","13:45:00","","","","","","","",""
"6E","6827","BOM","1234567","32Q","J","1540","11:30:00","13:45:00","","","","","","","",""
"SG","124","IXL","1234567","73G","J","1043","12:35:00","13:45:00","","","","","","","",""
"AI","1893","SXR","1234567","32N","J","1148","12:10:00","13:45:00","","","","","","","",""
"","","","","","","","","13:45:00","16:15:00","264","J","767","1  4   ","TAS","424","HY"
"","","","","","","","","13:45:00","16:15:00","270","J","787","1      ","TAS","424","HY"
"","","","","","","","","13:45:00","15:15:00","1624","J","32Q","1234567","GOP","2381","6E"
"","","","","","","","","13:45:00","16:15:00","150","J","32N","  3    ","TAS","424","HY"
"AI","2952","BOM","1234567","359","J","2212","11:25:00","13:45:00","","","","","","","",""
"","","","","","","","","13:45:00","16:15:00","246","J","788","     6 ","TAS","424","HY"
"6E","2321","VNS","12  5 7","32Q","J","928","12:20:00","13:45:00","","","","","","","",""
"","","","","","","","","13:45:00","15:55:00","174","J","32A","    5  ","NMA","9432","HY"
"","","","","","","","","13:45:00","15:05:00","1260","J","32N","1234567","JDH","1759","AI"
"","","","","","","","","13:45:00","16:25:00","656","J","32N"," 2 4 67","RUH","2243","AI"
"","","","","","","","","13:50:00","15:50:00","1148","J","32N","1234567","IXU","1781","AI"
"","","","","","","","","13:50:00","14:55:00","48","J","AT4","1      ","IXC","831","9I"
"IX","1019","SXR","1234567","32N","J","1302","12:00:00","13:50:00","","","","","","","",""
"","","","","","","","","13:50:00","14:55:00","540","J","32A"," 2 4 6 ","GWL","6454","6E"
"6E","6377","UDR","1234567","32Q","J","1624","12:30:00","13:50:00","","","","","","","",""
"","","","","","","","","13:50:00","15:00:00","720","J","32A","1 3 5 7","DED","6454","6E"
"","","","","","","","","13:50:00","14:55:00","48","J","AT4","    5  ","JAI","843","9I"
"6E","6002","MAA","1234567","32Q","J","1540","11:10:00","13:55:00","","","","","","","",""
"","","","","","","","","13:55:00","19:00:00","518","J","788","     67","VIE","153","AI"
"AI","2462","IXL"," 2 4   ","32N","J","328","12:35:00","13:55:00","","","","","","","",""
"","","","","","","","","13:55:00","15:15:00","1260","J","32N","1234567","UDR","1779","AI"
"6E","6202","HYD","1234567","32Q","J","1540","11:35:00","13:55:00","","","","","","","",""
"AI","422","ATQ","1  4 6 ","788","J","777","12:45:00","13:55:00","","","","","","","",""
"","","","","","","","","13:55:00","19:35:00","2093","J","789","1234567","FRA","2029","AI"
"","","","","","","","","13:55:00","19:00:00","518","J","788"," 2 4   ","VIE","153","AI"
"6E","2241","ATQ"," 2    7","32Q","J","232","12:40:00","14:00:00","","","","","","","",""
"","","","","","","","","14:00:00","16:25:00","1540","J","32Q","1234567","BOM","6022","6E"
"AI","2406","BLR","1234   ","32N","J","656","11:00:00","14:00:00","","","","","","","",""
"","","","","","","","","14:00:00","19:40:00","1036","J","788","1 3 5 7","CPH","157","AI"
"6E","2241","ATQ","1 34567","32Q","J","232","12:40:00","14:00:00","","","","","","","",""
"AI","2406","BLR","    567","32N","J","492","11:00:00","14:00:00","","","","","","","",""
"AI","2119","SIN","    567","321","J","564","10:30:00","14:00:00","","","","","","","",""
"AI","2836","MAA","1234567","32N","J","1148","11:00:00","14:00:00","","","","","","","",""
"6E","2241","ATQ","1 3456 ","32Q","J","1160","12:40:00","14:00:00","","","","","","","",""
"","","","","","","","","14:00:00","19:30:00","1295","J","788"," 2 4567","MXP","137","AI"
"IX","1523","IXB"," 2     ","320","J","232","11:40:00","14:05:00","","","","","","","",""
"","","","","","","","","14:05:00","20:00:00","556","J","789"," 2 4   ","LHR","2015","AI"
"QP","1814","GOX","1234567","7M8","J","1295","11:35:00","14:05:00","","","","","","","",""
"AI","1894","BHO","1234567","32N","J","1148","12:35:00","14:05:00","","","","","","","",""
"IX","1036","GAU","1234567","320","J","1624","11:20:00","14:05:00","","","","","","","",""
"6E","2340","AMD","12 4567","32Q","J","1392","12:15:00","14:10:00","","","","","","","",""
"AI","1848","SXR"," 2     ","32N","J","180","12:40:00","14:10:00","","","","","","","",""
"6E","2476","DED","1234567","32N","J","1302","13:15:00","14:10:00","","","","","","","",""
"6E","396","HJR","  3    ","32N","J","186","12:45:00","14:10:00","","","","","","","",""
"SG","475","SXR","1234567","73H","J","1323","12:40:00","14:10:00","","","","","","","",""
"EY","214","AUH","1234567","32Q","J","1120","08:55:00","14:10:00","","","","","","","",""
"","","","","","","","","14:10:00","15:00:00","1624","J","32Q","1234567","IXC","5038","6E"
"","","","","","","","","14:10:00","16:30:00","1110","J","7M8","12345 7","HYD","1406","QP"
"6E","6006","LKO","12 4567","32N","J","1116","12:55:00","14:10:00","","","","","","","",""
"","","","","","","","","14:10:00","16:35:00","1148","J","32N","1234567","BOM","2441","AI"
"","","","","","","","","14:10:00","16:30:00","185","J","7M8","     6 ","HYD","1406","QP"
"","","","","","","","","14:10:00","15:05:00","1148","J","32N","1234567","IXC","2706","AI"
"BG","397","DAC","1  45  ","738","J","486","12:00:00","14:15:00","","","","","","","",""
"","","","","","","","","14:15:00","15:45:00","1302","J","32N","1234567","SXR","2248","6E"
"6E","2348","IXD","12345 7","32N","J","1116","12:50:00","14:20:00","","","","","","","",""
"AI","2419","BOM","1234567","32N","J","1148","12:00:00","14:20:00","","","","","","","",""
"6E","1074","HKT","1234567","32Q","J","1540","11:05:00","14:20:00","","","","","","","",""
"6E","2038","HJR","     6 ","32N","J","186","12:45:00","14:20:00","","","","","","","",""
"QP","1608","AYJ","1234567","7M8","J","1295","12:50:00","14:20:00","","","","","","","",""
"","","","","","","","","14:25:00","16:45:00","660","J","32Q"," 2 45  ","CCU","910","6E"
"","","","","","","","","14:25:00","16:15:00","1624","J","32Q","1234567","RPR","6312","6E"
"","","","","","","","","14:25:00","16:45:00","880","J","32Q","1 3  67","CCU","910","6E"
"6E","6358","CCU","1234567","32Q","J","1540","12:00:00","14:25:00","","","","","","","",""
"","","","","","","","","14:25:00","15:35:00","1624","J","32Q","1234567","KNU","5396","6E"
"6E","6028","BOM","1234567","32Q","J","1540","12:15:00","14:25:00","","","","","","","",""
"","","","","","","","","14:25:00","16:05:00","1134","J","73H","123456 ","SXR","709","SG"
"","","","","","","","","14:25:00","16:30:00","1050","J","320","1234567","KTM","219","AI"
"","","","","","","","","14:30:00","16:05:00","1260","J","32N","1234567","IDR","2592","AI"
"","","","","","","","","14:30:00","16:00:00","1043","J","73G","1234567","GOP","471","SG"
"","","","","","","","","14:30:00","20:25:00","1148","J","32N","1234567","BKK","2304","AI"
"","","","","","","","","14:30:00","17:25:00","1540","J","32Q","1234567","BLR","828","6E"
"9I","613","AHA","1      ","AT7","J","70","12:00:00","14:30:00","","","","","","","",""
"AI","2908","DED","1234567","319","J","854","13:30:00","14:30:00","","","","","","","",""
"6E","5055","IXL","1234567","32N","J","1302","13:10:00","14:30:00","","","","","","","",""
"AI","1844","JAI","1234567","32N","J","1260","13:40:00","14:30:00","","","","","","","",""
"9I","614","PAB","    5  ","AT7","J","70","11:50:00","14:30:00","","","","","","","",""
"6E","6737","BBI","1234567","32N","J","1302","12:05:00","14:30:00","","","","","","","",""
"","","","","","","","","14:30:00","17:00:00","1148","J","32N","1234567","GAU","1755","AI"
"","","","","","","","","14:30:00","16:40:00","1148","J","32N","1234567","HYD","2465","AI"
"6E","2356","IXJ","1234567","32Q","J","1624","13:10:00","14:35:00","","","","","","","",""
"6E","1308","DOH","1234567","32Q","J","1652","08:40:00","14:35:00","","","","","","","",""
"","","","","","","","","14:35:00","16:05:00","928","J","32Q","1 3  67","VNS","2361","6E"
"","","","","","","","","14:35:00","16:05:00","696","J","32Q"," 2 45  ","VNS","2361","6E"
"","","","","","","","","14:40:00","16:40:00","1392","J","32Q","1 34567","IXB","6378","6E"
"","","","","","","","","14:40:00","16:15:00","1116","J","32N","123456 ","SXR","1017","IX"
"","","","","","","","","14:40:00","16:40:00","232","J","32Q"," 2     ","SAG","6378","6E"
"","","","","","","","","14:40:00","16:35:00","1624","J","32Q","1234567","IXR","2614","6E"
"","","","","","","","","14:40:00","16:15:00","186","J","32N","      7","SXR","1017","IX"
"AI","1816","COK","1234567","32N","J","1148","11:15:00","14:40:00","","","","","","","",""
"6E","6431","PNQ","12345 7","32Q","J","1392","12:25:00","14:40:00","","","","","","","",""
"AI","1896","TRV","1234567","32N","J","1148","11:05:00","14:40:00","","","","","","","",""
"9I","614","AHA","  3    ","AT7","J","70","10:50:00","14:40:00","","","","","","","",""
"","","","","","","","","14:40:00","18:15:00","182","J","321","  3    ","CMB","281","AI"
"AI","188","YYZ","1234567","77W","J","2415","13:10:00","14:40:00","","","","","","","",""
"6E","1064","BKK","1234567","32Q","J","1540","11:55:00","14:45:00","","","","","","","",""
"EK","516","DXB","1234567","77W","J","2520","09:50:00","14:45:00","","","","","","","",""
"","","","","","","","","14:45:00","17:05:00","1540","J","32Q","1234567","BOM","6318","6E"
"","","","","","","","","14:45:00","17:05:00","1540","J","32Q","1234567","HYD","6212","6E"
"","","","","","","","","14:50:00","16:20:00","232","J","32Q","  3    ","AMD","2341","6E"
"","","","","","","","","14:50:00","17:50:00","1302","J","32N","1234567","CCJ","2479","6E"
"AI","492","ATQ","1234567","321","J","1274","13:25:00","14:50:00","","","","","","","",""
"","","","","","","","","14:50:00","16:25:00","1302","J","32N","1234567","BDQ","990","6E"
"RA","217","KTM"," 234 67","332","J","1370","13:25:00","14:50:00","","","","","","","",""
"AI","2533","IXC","123456 ","32N","J","984","13:40:00","14:50:00","","","","","","","",""
"","","","","","","","","14:50:00","16:20:00","1392","J","32Q","12 4567","AMD","2341","6E"
"6E","809","BLR","1234567","32Q","J","1540","12:00:00","14:50:00","","","","","","","",""
"RA","217","KTM","1   5  ","320","J","316","13:25:00","14:50:00","","","","","","","",""
"SZ","109","DYU","1  4   ","738","J","376","11:40:00","14:50:00","","","","","","","",""
"6E","5058","IDR","1234567","32Q","J","1624","13:20:00","14:55:00","","","","","","","",""
"","","","","","","","","14:55:00","17:40:00","1110","J","7M8","12 4567","GOX","1815","QP"
"6E","6822","IXL","1234567","32N","J","1302","13:35:00","14:55:00","","","","","","","",""
"","","","","","","","","14:55:00","16:05:00","180","J","32A","  3    ","LKO","2331","6E"
"","","","","","","","","14:55:00","17:45:00","185","J","7M8","  3    ","BLR","1335","QP"
"","","","","","","","","15:00:00","16:50:00","1260","J","32N","1234567","BHJ","1709","AI"
"","","","","","","","","15:00:00","18:10:00","984","J","32N","12345 7","CJB","1753","AI"
"","","","","","","","","15:00:00","17:55:00","1148","J","32N","1234567","BLR","2819","AI"
"","","","","","","","","15:00:00","16:20:00","1302","J","32N","1234567","BHO","2249","6E"
"","","","","","","","","15:00:00","17:15:00","1295","J","7M8","1234567","PNQ","1608","QP"
"9I","806","JAI","   4  7","AT7","J","140","13:55:00","15:00:00","","","","","","","",""
"6E","6491","SXR","1234567","32Q","J","1624","13:15:00","15:00:00","","","","","","","",""
"6E","6431","GOX","     6 ","32Q","J","232","12:40:00","15:05:00","","","","","","","",""
"AI","2524","PAT","1234567","32N","J","1148","13:20:00","15:05:00","","","","","","","",""
"SG","981","SXR","1234567","73H","J","1323","13:30:00","15:05:00","","","","","","","",""
"","","","","","","","","15:10:00","16:45:00","820","J","32N","123 5 7","BDQ","2866","AI"
"WY","245","MCT","1234567","738","J","1218","10:25:00","15:10:00","","","","","","","",""
"","","","","","","","","15:10:00","17:35:00","1302","J","32N","1234567","GAU","5041","6E"
"","","","","","","","","15:10:00","16:00:00","1302","J","32N","1234567","DED","6226","6E"
"","","","","","","","","15:10:00","16:10:00","1038","J","340","  3 5 7","KBL","4402","RQ"
"6E","6230","PAT"," 2     ","32A","J","180","13:30:00","15:15:00","","","","","","","",""
"","","","","","","","","15:15:00","18:15:00","486","J","738","1  45  ","DAC","398","BG"
"IX","1618","LKO","     6 ","320","J","232","13:45:00","15:15:00","","","","","","","",""
"","","","","","","","","15:15:00","18:05:00","1540","J","32Q","1234567","MAA","6091","6E"
"AI","1820","UDR","1234567","32N","J","1260","13:50:00","15:15:00","","","","","","","",""
"IX","1781","IXE","1 3   7","738","J","558","12:05:00","15:15:00","","","","","","","",""
"AI","2677","BOM","1234567","32N","J","1148","13:00:00","15:15:00","","","","","","","",""
"AI","186","YVR","1234567","77W","J","2415","10:15:00","15:15:00","","","","","","","",""
"IX","1781","IXE"," 2 456 ","7M8","J","704","12:05:00","15:15:00","","","","","","","",""
"6E","6230","PAT","1 34567","32A","J","1080","13:30:00","15:15:00","","","","","","","",""
"6E","615","BOM","1234567","32Q","J","1540","13:00:00","15:15:00","","","","","","","",""
"IX","1390","PAT","  3    ","320","J","180","13:25:00","15:20:00","","","","","","","",""
"AI","2559","HYD","1234567","32N","J","1148","12:45:00","15:20:00","","","","","","","",""
"","","","","","","","","15:20:00","17:10:00","1624","J","32Q","1234567","STV","2557","6E"
"QP","1127","BOM","1234567","7M8","J","1295","13:00:00","15:20:00","","","","","","","",""
"IX","1513","GAU","1234567","7M8","J","1232","12:30:00","15:20:00","","","","","","","",""
"IX","1390","PAT","12 4567","320","J","1080","13:25:00","15:20:00","","","","","","","",""
"","","","","","","","","15:25:00","18:40:00","984","J","32N","1 34567","COK","2473","AI"
"6E","6430","IXL","1234567","32N","J","1302","14:00:00","15:25:00","","","","","","","",""
"6E","6031","HYD","1234567","32Q","J","1540","13:00:00","15:25:00","","","","","","","",""
"AI","2936","IXZ","1234567","32N","J","1148","11:40:00","15:25:00","","","","","","","",""
"IX","1084","PNQ"," 2 4   ","32N","J","372","13:05:00","15:25:00","","","","","","","",""
"IX","1084","PNQ","1 3 5 7","7M8","J","704","13:05:00","15:25:00","","","","","","","",""
"","","","","","","","","15:25:00","17:35:00","1624","J","320","1234567","IXB","1081","IX"
"AI","1818","SXR","1234567","32N","J","1148","13:40:00","15:25:00","","","","","","","",""
"","","","","","","","","15:25:00","18:40:00","164","J","32N"," 2     ","COK","2473","AI"
"6E","6383","IMF","1 3 5 7","32Q","J","928","12:35:00","15:30:00","","","","","","","",""
"","","","","","","","","15:30:00","17:25:00","70","J","AT7","     6 ","REW","675","9I"
"6E","6383","IXA"," 2 4 6 ","32Q","J","696","12:45:00","15:30:00","","","","","","","",""
"","","","","","","","","15:30:00","17:45:00","1540","J","32Q","1234567","BOM","864","6E"
"AI","1874","CCU","1234567","32N","J","1148","12:55:00","15:30:00","","","","","","","",""
"","","","","","","","","15:30:00","17:55:00","1148","J","32N","1234567","BOM","2933","AI"
"","","","","","","","","15:30:00","18:10:00","2212","J","359","1234567","BLR","2664","AI"
"","","","","","","","","15:30:00","18:55:00","1148","J","32N","1234567","TRV","1713","AI"
"AI","2652","BLR","1      ","32N","J","164","12:30:00","15:30:00","","","","","","","",""
"AI","2652","BLR"," 234   ","321","J","564","12:30:00","15:30:00","","","","","","","",""
"","","","","","","","","15:35:00","17:15:00","1302","J","32N","1234567","HSR","6983","6E"
"6E","6233","AJL","1234567","32A","J","1260","12:50:00","15:35:00","","","","","","","",""
"AI","2716","AMD","12 4567","32N","J","984","14:00:00","15:35:00","","","","","","","",""
"","","","","","","","","15:35:00","16:35:00","1148","J","32N","1234567","JAI","2761","AI"
"6E","396","HJR"," 2     ","32N","J","186","14:15:00","15:40:00","","","","","","","",""
"","","","","","","","","15:40:00","16:35:00","1260","J","32N","1234567","DED","1757","AI"
"","","","","","","","","15:40:00","21:50:00","1540","J","32Q","1234567","HKT","1081","6E"
"6E","609","IXB","1 34567","32N","J","1116","13:35:00","15:40:00","","","","","","","",""
"","","","","","","","","15:45:00","18:50:00","928","J","32Q","1 3 5 7","TRZ","769","6E"
"AI","1898","BBI","1234567","32N","J","1148","13:20:00","15:45:00","","","","","","","",""
"6E","1154","KTM","1234567","32N","J","1302","14:05:00","15:45:00","","","","","","","",""
"","","","","","","","","15:45:00","18:25:00","696","J","32Q"," 2 4 6 ","TIR","732","6E"
"","","","","","","","","15:45:00","18:40:00","1540","J","32Q","1234567","BLR","880","6E"
"","","","","","","","","15:45:00","21:45:00","1540","J","32Q","1234567","BKK","1053","6E"
"","","","","","","","","15:50:00","16:45:00","1624","J","32Q","1234567","JAI","5033","6E"
"AI","236","RGN","  3    ","32N","J","164","12:50:00","15:50:00","","","","","","","",""
"AI","484","HWR","1234567","320","J","1050","14:40:00","15:55:00","","","","","","","",""
"6E","939","MAA","1234567","32Q","J","1540","13:00:00","15:55:00","","","","","","","",""
"6E","6560","PXN","1234567","32A","J","1260","13:55:00","15:55:00","","","","","","","",""
"AI","930","DXB","    5  ","789","J","299","11:00:00","15:55:00","","","","","","","",""
"AI","2516","IDR","1234567","32N","J","1148","14:15:00","15:55:00","","","","","","","",""
"AI","930","DXB","  3  67","788","J","750","11:00:00","15:55:00","","","","","","","",""
"AI","930","DXB","12 4   ","788","J","750","10:10:00","15:55:00","","","","","","","",""
"","","","","","","","","15:55:00","17:45:00","1652","J","32Q","1234567","DOH","1345","6E"
"","","","","","","","","15:55:00","18:00:00","1120","J","32Q","1234567","AUH","215","EY"
"QP","1821","BLR","1234567","7M8","J","1295","13:05:00","16:00:00","","","","","","","",""
"","","","","","","","","16:00:00","18:30:00","164","J","32N","1      ","HYD","2519","AI"
"","","","","","","","","16:00:00","18:30:00","316","J","359","  3    ","HYD","544","AI"
"","","","","","","","","16:00:00","18:20:00","1295","J","7M8","1234567","BOM","1128","QP"
"","","","","","","","","16:00:00","18:15:00","880","J","32Q","1 3  67","CCU","6415","6E"
"","","","","","","","","16:00:00","18:20:00","820","J","32N"," 2 4567","HYD","2519","AI"
"","","","","","","","","16:00:00","18:15:00","164","J","32N","     6 ","PNQ","2971","AI"
"AI","126","ORD","12 4 6 ","77W","J","1380","13:10:00","16:00:00","","","","","","","",""
"","","","","","","","","16:00:00","17:50:00","1218","J","738","1234567","MCT","246","WY"
"IX","1396","SXR","  3    ","7M8","J","176","14:15:00","16:00:00","","","","","","","",""
"","","","","","","","","16:00:00","18:15:00","660","J","32Q"," 2 45  ","CCU","6415","6E"
"","","","","","","","","16:00:00","18:30:00","1148","J","32N","1234567","GOI","487","AI"
"","","","","","","","","16:00:00","18:15:00","984","J","32N","12345 7","PNQ","2971","AI"
"","","","","","","","","16:00:00","18:25:00","1148","J","32N","1234567","BOM","1777","AI"
"6E","7426","PGH","1234567","AT7","J","546","15:00:00","16:05:00","","","","","","","",""
"6E","869","BLR","1234567","32Q","J","1540","13:15:00","16:05:00","","","","","","","",""
"6E","2091","GOI","1234567","32Q","J","1624","13:25:00","16:05:00","","","","","","","",""
"SL","244","DMK","1 3 5 7","739","J","860","13:40:00","16:10:00","","","","","","","",""
"","","","","","","","","16:10:00","17:40:00","1080","J","320","12 4567","IXJ","1390","IX"
"JL","039","HND","1234567","789","J","1421","10:55:00","16:10:00","","","","","","","",""
"6E","6704","BOM","1      ","32Q","J","220","13:50:00","16:15:00","","","","","","","",""
"6E","6704","BOM"," 234567","32Q","J","1320","14:00:00","16:15:00","","","","","","","",""
"6E","2243","NMI","  3    ","32N","J","186","14:15:00","16:15:00","","","","","","","",""
"","","","","","","","","16:15:00","19:10:00","704","J","7M8"," 2 456 ","IXE","1782","IX"
"6E","6461","SXR","1234567","32N","J","1302","14:40:00","16:15:00","","","","","","","",""
"6E","2243","LKO","12 4567","32N","J","1116","15:00:00","16:15:00","","","","","","","",""
"","","","","","","","","16:15:00","19:10:00","558","J","738","1 3   7","IXE","1782","IX"
"QP","1803","SXR","1234567","7M8","J","1295","14:30:00","16:15:00","","","","","","","",""
"","","","","","","","","16:15:00","19:10:00","2415","J","77W","1234567","MAA","537","AI"
"","","","","","","","","16:15:00","17:40:00","232","J","32Q","  3    ","BHO","6384","6E"
"","","","","","","","","16:15:00","18:35:00","1148","J","32N","1234567","CCU","1733","AI"
"","","","","","","","","16:15:00","17:40:00","1392","J","32Q","1234567","IXJ","6384","6E"
"","","","","","","","","16:15:00","18:40:00","1540","J","32Q","1234567","BOM","327","6E"
"","","","","","","","","16:15:00","18:30:00","1540","J","32Q","1234567","HYD","6217","6E"
"","","","","","","","","16:20:00","18:00:00","720","J","32A","1 3  67","PAT","6236","6E"
"","","","","","","","","16:20:00","18:10:00","316","J","320","1   5  ","KTM","218","RA"
"","","","","","","","","16:20:00","18:10:00","1370","J","332"," 234 67","KTM","218","RA"
"","","","","","","","","16:20:00","18:00:00","540","J","32A"," 2 45  ","PAT","6236","6E"
"6E","5072","AMD","12 4567","32Q","J","1392","14:35:00","16:20:00","","","","","","","",""
"","","","","","","","","16:20:00","18:10:00","854","J","319","1234567","NAG","465","AI"
"6E","5072","GOX","  3    ","32Q","J","232","13:45:00","16:20:00","","","","","","","",""
"","","","","","","","","16:20:00","18:10:00","1302","J","32N","1234567","RPR","734","6E"
"","","","","","","","","16:20:00","18:20:00","376","J","738","1  4   ","DYU","110","SZ"
"QP","1881","GOP","1234567","7M8","J","1295","14:50:00","16:20:00","","","","","","","",""
"AI","218","KTM","1234567","320","J","1050","14:40:00","16:20:00","","","","","","","",""
"IX","2173","LKO","1234567","320","J","1260","15:00:00","16:20:00","","","","","","","",""
